ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Casio G-Shock,No:GA110LS-7A,"HKD 1,280","HKD 1,024",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905209/cm-0/d-0,Diameter 55 mm Thickness 16.9 mm Shape Round Glass Mineral Glass,Color Silver,Color White Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/4917928197222010464.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA110RG-1A,"HKD 1,350","HKD 1,080",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900316/cm-0/d-0,Diameter 51 mm Thickness 16.9 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/5557876119733003397.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA400SK-1A4,"HKD 1,230",HKD 984,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904924/cm-0/d-0,Diameter 55 mm Thickness 18.3 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5556113009568526566.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA400SK-1A9,"HKD 1,230",HKD 984,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900331/cm-0/d-0,Diameter       52 mm       Thickness       18.3 mm       Shape       Round       Glass       Mineral Glass,Color       Yellow,Color       White       Width               Material       PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/4803561896408338201.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA400HR-1A,"HKD 1,190",HKD 952,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905656/cm-0/d-0,Diameter 55 mm Thickness 18.3 mm Shape Round Glass Mineral Glass,Color Black,Color Multi Color Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/4952000752370417031.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Prospex,No:SRPE35K1,"HKD 4,880","HKD 3,904",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906349/cm-0/d-0,Diameter 43.8 mm Thickness 12.8 mm Shape Round Glass Sapphire Glass,Color Black,Color Silver Width Material Stainless Steel,Automatic (4R35),20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202008/5121914896016262527.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Prospex,No:SRPE37K1,"HKD 4,680","HKD 3,744",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906350/cm-0/d-0,Diameter 43.8 mm Thickness 12.8 mm Shape Round Glass Sapphire Glass,Color White,Color Black Width Material Silicone,Automatic (4R35),20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202008/5385796056717506046.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Prospex,No:SRPF35K1,"HKD 3,980","HKD 3,184",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906858/cm-0/d-0,Diameter 42.4 mm Thickness 13.4 mm Shape Round Glass Hardlex Crystal,Color Yellow,Color Military Green Width Material Silicone,Automatic (4R36),20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202011/5361870284293161401.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Presage,No:SRPE41J1,"HKD 3,280","HKD 2,624",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906359/cm-0/d-0,Diameter 38.5 mm Thickness 11.8 mm Shape Round Glass Hardlex Crystal,Color Burgundy,Color Burgundy Width Material Calf,Automatic (4R35),5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202009/5005842551469937818.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Presage,No:SRPE43J1,"HKD 3,280","HKD 2,624",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906360/cm-0/d-0,Diameter 38.5 mm Thickness 11.8 mm Shape Round Glass Hardlex Crystal,Color Navy,Color Black Width Material Calf,Automatic (4R35),5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202009/4811826323961312576.jpg_700x650.ashx,N\A,N\A,N\A,N\A
